Id,IDFANTASYSEASON,WEEK,IDFANTASYSUPPLIER,IDFANTASYPOSITION,IDFANTASYPLAYER,CREATED,CREATED_BY,UPDATED,UPDATED_BY
1063,1,14,7,9,7,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
1064,1,14,7,10,10,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
736,1,11,2,10,5,2022-11-17T15:26:32,JORTRI,2022-11-17T15:26:32,JORTRI
738,1,11,5,14,5,2022-11-17T15:31:06,JORTRI,2022-11-17T15:31:06,JORTRI
740,1,11,6,14,5,2022-11-17T15:32:46,JORTRI,2022-11-17T15:32:46,JORTRI
772,1,11,5,8,4,2022-11-20T10:28:39,JORTRI,2022-11-20T10:28:39,JORTRI
773,1,11,5,9,10,2022-11-20T10:28:39,JORTRI,2022-11-20T10:28:39,JORTRI
774,1,11,5,10,7,2022-11-20T10:28:39,JORTRI,2022-11-20T10:28:39,JORTRI
775,1,11,5,11,12,2022-11-20T10:28:39,JORTRI,2022-11-20T10:28:39,JORTRI
776,1,11,5,12,29,2022-11-20T10:28:39,JORTRI,2022-11-20T10:28:39,JORTRI
777,1,11,5,13,22,2022-11-20T10:28:39,JORTRI,2022-11-20T10:28:39,JORTRI
789,1,11,6,8,4,2022-11-20T10:32:14,JORTRI,2022-11-20T10:32:14,JORTRI
790,1,11,6,9,10,2022-11-20T10:32:14,JORTRI,2022-11-20T10:32:14,JORTRI
791,1,11,6,10,7,2022-11-20T10:32:14,JORTRI,2022-11-20T10:32:14,JORTRI
792,1,11,6,11,12,2022-11-20T10:32:14,JORTRI,2022-11-20T10:32:14,JORTRI
793,1,11,6,12,29,2022-11-20T10:32:14,JORTRI,2022-11-20T10:32:14,JORTRI
794,1,11,7,8,4,2022-11-20T10:34:15,JORTRI,2022-11-20T10:34:15,JORTRI
795,1,11,7,9,10,2022-11-20T10:34:15,JORTRI,2022-11-20T10:34:15,JORTRI
796,1,11,7,10,7,2022-11-20T10:34:15,JORTRI,2022-11-20T10:34:15,JORTRI
797,1,11,7,11,12,2022-11-20T10:34:15,JORTRI,2022-11-20T10:34:15,JORTRI
798,1,11,7,12,13,2022-11-20T10:34:15,JORTRI,2022-11-20T10:34:15,JORTRI
841,1,12,6,9,10,2022-11-24T16:59:08,JORTRI,2022-11-24T16:59:08,JORTRI
842,1,12,6,10,7,2022-11-24T16:59:08,JORTRI,2022-11-24T16:59:08,JORTRI
1020,1,14,2,8,1,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1021,1,14,2,9,7,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1022,1,14,2,10,10,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1023,1,14,2,11,12,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1024,1,14,2,12,11,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1025,1,14,2,13,22,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1026,1,14,2,14,6,2022-12-11T14:39:15,JORTRI,2022-12-11T14:39:15,JORTRI
1048,1,14,5,8,1,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1049,1,14,5,9,7,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1050,1,14,5,10,10,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1051,1,14,5,11,12,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1052,1,14,5,12,11,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1053,1,14,5,13,22,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1054,1,14,5,14,6,2022-12-11T14:44:43,JORTRI,2022-12-11T14:44:43,JORTRI
1062,1,14,7,8,1,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
1065,1,14,7,11,12,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
1066,1,14,7,12,11,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
1067,1,14,7,13,22,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
1068,1,14,7,14,6,2022-12-11T14:46:38,JORTRI,2022-12-11T14:46:38,JORTRI
835,1,12,2,9,10,2022-11-24T14:40:19,JORTRI,2022-11-24T14:40:19,JORTRI
836,1,12,3,9,10,2022-11-24T14:42:21,JORTRI,2022-11-24T14:42:21,JORTRI
837,1,12,3,14,7,2022-11-24T14:42:21,JORTRI,2022-11-24T14:42:21,JORTRI
932,1,13,2,13,22,2022-12-01T15:17:59,JORTRI,2022-12-01T15:17:59,JORTRI
933,1,13,3,13,22,2022-12-01T15:17:59,JORTRI,2022-12-01T15:17:59,JORTRI
1093,1,15,2,14,11,2022-12-17T00:00:00,JORTRI,2022-12-18T20:01:57,JORTRI
1208,1,16,5,8,1,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1209,1,16,5,9,5,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1210,1,16,5,10,10,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1211,1,16,5,11,12,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1212,1,16,5,12,11,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1213,1,16,5,13,22,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1214,1,16,5,14,7,2022-12-24T10:23:28,JORTRI,2022-12-24T10:23:28,JORTRI
1222,1,16,8,8,1,2022-12-24T10:28:28,JORTRI,2022-12-24T10:28:28,JORTRI
1223,1,16,8,9,7,2022-12-24T10:28:28,JORTRI,2022-12-24T10:28:28,JORTRI
1224,1,16,8,10,5,2022-12-24T10:28:28,JORTRI,2022-12-24T10:28:28,JORTRI
1225,1,16,8,11,11,2022-12-24T10:28:28,JORTRI,2022-12-24T10:28:28,JORTRI
1226,1,16,8,12,12,2022-12-24T10:28:28,JORTRI,2022-12-24T10:28:28,JORTRI
1227,1,16,8,13,22,2022-12-24T00:00:00,JORTRI,2022-12-24T10:28:55,JORTRI
1228,1,16,8,14,10,2022-12-24T10:28:28,JORTRI,2022-12-24T10:28:28,JORTRI
1229,1,16,9,8,4,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1230,1,16,9,9,10,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1231,1,16,9,10,7,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1232,1,16,9,11,12,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1233,1,16,9,12,11,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1234,1,16,9,13,22,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1235,1,16,9,14,5,2022-12-24T10:32:37,JORTRI,2022-12-24T10:32:37,JORTRI
1236,1,16,10,8,1,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1237,1,16,10,9,10,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1238,1,16,10,10,5,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1239,1,16,10,11,12,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1240,1,16,10,12,11,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1241,1,16,10,13,69,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1242,1,16,10,14,7,2022-12-24T10:35:31,JORTRI,2022-12-24T10:35:31,JORTRI
1253,1,17,1,8,4,2023-01-01T11:31:52,JORTRI,2023-01-01T11:31:52,JORTRI
1254,1,17,1,9,10,2023-01-01T11:33:15,JORTRI,2023-01-01T11:33:15,JORTRI
1255,1,17,1,10,6,2023-01-01T11:33:15,JORTRI,2023-01-01T11:33:15,JORTRI
1256,1,17,1,11,12,2023-01-01T11:33:15,JORTRI,2023-01-01T11:33:15,JORTRI
1257,1,17,1,12,11,2023-01-01T11:33:15,JORTRI,2023-01-01T11:33:15,JORTRI
1258,1,17,1,13,22,2023-01-01T11:33:15,JORTRI,2023-01-01T11:33:15,JORTRI
1259,1,17,1,14,7,2023-01-01T11:33:15,JORTRI,2023-01-01T11:33:15,JORTRI
1267,1,17,3,8,4,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
1268,1,17,3,9,10,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
1269,1,17,3,10,7,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
1270,1,17,3,11,12,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
1271,1,17,3,12,11,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
1272,1,17,3,13,22,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
1273,1,17,3,14,6,2023-01-01T12:22:51,JORTRI,2023-01-01T12:22:51,JORTRI
